item_id,restaurant_id,item_name,category,price
623,23,Cold Coffee 623,Beverage,550.56
624,24,Vada 624,Dessert,151.46
625,25,Burger 625,Dessert,539.48
626,26,Cold Coffee 626,Main Course,363.01
627,27,Farmhouse Pizza 627,Main Course,556.34
628,28,Butter Naan 628,Combo,241.72
629,29,Gulab Jamun 629,Dessert,533.2
630,30,Paneer Biryani 630,Starter,501.21
631,31,Masala Dosa 631,Main Course,344.02
632,32,Masala Dosa 632,Combo,130.28
633,33,Brownie 633,Beverage,90.52
634,34,Gulab Jamun 634,Combo,584.28
635,35,Veg Fried Rice 635,Beverage,109.52
636,36,Chicken 65 636,Beverage,518.24
637,37,Veg Noodles 637,Beverage,124.51
638,38,Veg Biryani 638,Dessert,431.59
639,39,Fresh Lime Soda 639,Dessert,141.93
640,40,Momos 640,Beverage,519.64
641,41,Chicken Noodles 641,Starter,444.33
642,42,Veg Fried Rice 642,Beverage,215.89
643,43,Chicken Biryani 643,Starter,147.74
644,44,Burger 644,Beverage,295.79
645,45,Butter Naan 645,Combo,526.07
646,46,Masala Dosa 646,Starter,391.82
647,47,Gulab Jamun 647,Beverage,224.88
648,48,Chicken Biryani 648,Main Course,413.14
649,49,Paneer Butter Masala 649,Starter,141.26
650,50,Chicken 65 650,Main Course,624.83
651,51,Burger 651,Dessert,218.47
652,52,Vada 652,Starter,411.64
653,53,Veg Biryani 653,Starter,512.63
654,54,Cold Coffee 654,Starter,618.99
655,55,Brownie 655,Combo,170.66
656,56,Paneer Tikka 656,Starter,94.31
657,57,Vada 657,Beverage,518.31
658,58,Chicken 65 658,Beverage,615.43
659,59,Brownie 659,Dessert,546.81
660,60,Farmhouse Pizza 660,Beverage,425.99
661,61,Chicken 65 661,Dessert,534.1
662,62,Brownie 662,Dessert,391.43
663,63,Butter Naan 663,Starter,418.75
664,64,Momos 664,Combo,520.54
665,65,Chicken Curry 665,Main Course,96.81
666,66,Fresh Lime Soda 666,Beverage,125.29
667,67,Burger 667,Combo,369.82
668,68,Ice Cream 668,Dessert,391.76
669,69,Farmhouse Pizza 669,Starter,527.57
670,70,Farmhouse Pizza 670,Main Course,466.95
671,71,French Fries 671,Beverage,354.91
672,72,Brownie 672,Combo,218.08
673,73,Chicken Noodles 673,Combo,193.19
674,74,Fresh Lime Soda 674,Main Course,399.69
675,75,Burger 675,Dessert,543.77
676,76,Cold Coffee 676,Combo,568.61
677,77,Fresh Lime Soda 677,Combo,246.67
678,78,Ice Cream 678,Main Course,554.57
679,79,Ice Cream 679,Beverage,274.64
680,80,Veg Noodles 680,Starter,461.51
681,81,Fresh Lime Soda 681,Dessert,444.99
682,82,Chicken Biryani 682,Starter,599.95
683,83,Chicken Noodles 683,Main Course,615.4
684,84,Cold Coffee 684,Combo,334.93
685,85,Farmhouse Pizza 685,Dessert,548.84
686,86,Veg Biryani 686,Combo,394.73
687,87,Veg Biryani 687,Starter,99.7
688,88,Vada 688,Starter,106.02
689,89,Paneer Tikka 689,Combo,599.39
690,90,Chicken Noodles 690,Beverage,198.65
691,91,Chicken Biryani 691,Dessert,550.75
692,92,Burger 692,Beverage,353.61
693,93,Margherita Pizza 693,Starter,429.91
694,94,Veg Biryani 694,Starter,249.79
695,95,Masala Dosa 695,Beverage,87.43
696,96,Margherita Pizza 696,Starter,442.21
697,97,French Fries 697,Dessert,126.0
698,98,Burger 698,Combo,506.93
699,99,Chicken Biryani 699,Main Course,118.51
700,100,Veg Biryani 700,Starter,511.67
701,101,Margherita Pizza 701,Starter,427.94
702,102,Cold Coffee 702,Main Course,498.94
703,103,Momos 703,Beverage,608.85
704,104,Veg Noodles 704,Main Course,637.92
705,105,Ice Cream 705,Dessert,316.61
706,106,Veg Noodles 706,Beverage,355.55
707,107,Chicken Biryani 707,Dessert,475.8
708,108,Butter Naan 708,Beverage,184.28
709,109,Vada 709,Dessert,289.0
710,110,Gulab Jamun 710,Main Course,389.91
711,111,Chicken Fried Rice 711,Starter,86.52
712,112,Chicken Biryani 712,Main Course,499.81
713,113,Paneer Biryani 713,Combo,206.09
714,114,Paneer Biryani 714,Beverage,170.25
715,115,French Fries 715,Main Course,113.87
716,116,Margherita Pizza 716,Beverage,119.6
717,117,Brownie 717,Dessert,579.48
718,118,Gulab Jamun 718,Beverage,200.15
719,119,Veg Biryani 719,Combo,295.34
720,120,Idli 720,Starter,397.05
721,121,Fresh Lime Soda 721,Starter,134.96
722,122,Margherita Pizza 722,Starter,200.99
723,123,Idli 723,Dessert,556.96
724,124,Masala Dosa 724,Beverage,350.29
725,125,Veg Biryani 725,Dessert,107.5
726,126,Paneer Tikka 726,Main Course,325.13
727,127,Cold Coffee 727,Starter,360.12
728,128,Chicken Noodles 728,Combo,383.03
729,129,Momos 729,Starter,121.27
730,130,Chicken Fried Rice 730,Combo,147.19
731,131,Veg Biryani 731,Dessert,171.74
732,132,Momos 732,Main Course,367.16
733,133,Masala Dosa 733,Dessert,433.77
734,134,Burger 734,Main Course,494.06
735,135,Cold Coffee 735,Main Course,339.98
736,136,Brownie 736,Beverage,517.42
737,137,Masala Dosa 737,Dessert,443.5
738,138,Fresh Lime Soda 738,Dessert,501.91
739,139,Burger 739,Beverage,339.09
740,140,Chicken 65 740,Dessert,417.76
741,141,Butter Naan 741,Starter,307.13
742,142,Chicken Noodles 742,Beverage,440.94
743,143,Ice Cream 743,Beverage,517.88
744,144,Momos 744,Main Course,555.07
745,145,Chicken Biryani 745,Combo,513.74
746,146,Gulab Jamun 746,Combo,412.87
747,147,Cold Coffee 747,Starter,503.1
748,148,Margherita Pizza 748,Combo,240.94
749,149,Gulab Jamun 749,Dessert,259.26
750,150,Chicken Curry 750,Main Course,386.69
751,151,Idli 751,Beverage,558.46
752,152,Chicken Curry 752,Beverage,579.88
753,153,Chicken Biryani 753,Beverage,428.77
754,154,Burger 754,Starter,94.84
755,155,Chicken Noodles 755,Main Course,81.22
756,156,Veg Fried Rice 756,Dessert,623.19
757,157,Chicken Noodles 757,Beverage,272.4
758,158,Chicken Noodles 758,Beverage,195.32
759,159,Gulab Jamun 759,Combo,327.47
760,160,Idli 760,Main Course,620.63
761,161,Chicken Curry 761,Combo,159.52
762,162,Paneer Biryani 762,Main Course,348.53
763,163,Veg Fried Rice 763,Starter,110.04
764,164,Chicken 65 764,Combo,173.4
765,165,Margherita Pizza 765,Starter,639.65
766,166,Butter Naan 766,Starter,573.38
767,167,Burger 767,Main Course,526.18
768,168,Brownie 768,Beverage,395.43
769,169,Cold Coffee 769,Main Course,385.1
770,170,Gulab Jamun 770,Combo,486.68
771,171,Gulab Jamun 771,Main Course,141.17
772,172,Ice Cream 772,Beverage,366.21
773,173,Idli 773,Beverage,480.19
774,174,Butter Naan 774,Main Course,306.75
775,175,Vada 775,Dessert,605.88
776,176,Veg Fried Rice 776,Main Course,136.96
777,177,Chicken Noodles 777,Main Course,480.35
778,178,Farmhouse Pizza 778,Main Course,80.45
779,179,Farmhouse Pizza 779,Main Course,629.8
780,180,Fresh Lime Soda 780,Dessert,649.57
781,181,Veg Noodles 781,Starter,600.33
782,182,Veg Fried Rice 782,Main Course,270.28
783,183,Veg Noodles 783,Dessert,195.13
784,184,Cold Coffee 784,Dessert,145.29
785,185,Chicken Biryani 785,Dessert,515.95
786,186,Paneer Tikka 786,Combo,313.93
787,187,Cold Coffee 787,Dessert,236.23
788,188,Brownie 788,Beverage,137.48
789,189,Margherita Pizza 789,Starter,279.45
790,190,Momos 790,Beverage,323.81
791,191,French Fries 791,Beverage,189.12
792,192,Chicken Noodles 792,Beverage,636.89
793,193,Vada 793,Starter,260.98
794,194,Chicken Noodles 794,Dessert,386.87
795,195,French Fries 795,Dessert,488.95
796,196,Ice Cream 796,Starter,467.89
797,197,French Fries 797,Beverage,130.41
798,198,Cold Coffee 798,Dessert,99.38
799,199,Brownie 799,Starter,635.27
800,200,Cold Coffee 800,Starter,454.25
801,201,Brownie 801,Main Course,136.91
802,202,Fresh Lime Soda 802,Main Course,582.65
803,203,Chicken 65 803,Main Course,466.96
804,204,Cold Coffee 804,Main Course,280.15
805,205,Ice Cream 805,Main Course,433.96
806,206,Paneer Tikka 806,Starter,160.28
807,207,Veg Biryani 807,Beverage,357.97
808,208,Margherita Pizza 808,Starter,271.97
809,209,French Fries 809,Dessert,122.92
810,210,Paneer Biryani 810,Beverage,444.02
811,211,Cold Coffee 811,Combo,636.7
812,212,Chicken 65 812,Starter,211.16
813,213,Ice Cream 813,Combo,520.93
814,214,Paneer Biryani 814,Dessert,151.65
815,215,Ice Cream 815,Combo,469.59
816,216,Ice Cream 816,Main Course,327.61
817,217,Burger 817,Combo,129.64
818,218,Brownie 818,Dessert,306.63
819,219,Fresh Lime Soda 819,Starter,95.23
820,220,French Fries 820,Combo,113.05
821,221,Paneer Biryani 821,Combo,202.82
822,222,Chicken Curry 822,Beverage,544.93
823,223,Chicken Curry 823,Dessert,222.32
824,224,Veg Noodles 824,Combo,114.9
825,225,Farmhouse Pizza 825,Dessert,332.47
826,226,Cold Coffee 826,Starter,242.09
827,227,Veg Fried Rice 827,Beverage,594.2
828,228,Masala Dosa 828,Main Course,481.18
829,229,Chicken Noodles 829,Dessert,162.22
830,230,Burger 830,Dessert,504.76
831,231,Butter Naan 831,Main Course,431.82
832,232,Idli 832,Dessert,251.81
833,233,Momos 833,Starter,159.83
834,234,Farmhouse Pizza 834,Starter,495.74
835,235,Farmhouse Pizza 835,Dessert,93.78
836,236,Brownie 836,Starter,412.71
837,237,Vada 837,Main Course,319.76
838,238,Paneer Butter Masala 838,Combo,484.45
839,239,Veg Biryani 839,Combo,257.94
840,240,Masala Dosa 840,Combo,530.08
841,241,Paneer Tikka 841,Starter,329.7
842,242,Chicken Curry 842,Starter,138.18
843,243,Paneer Butter Masala 843,Beverage,377.09
844,244,Veg Fried Rice 844,Combo,599.58
845,245,Paneer Tikka 845,Dessert,207.08
846,246,Chicken Biryani 846,Beverage,534.55
847,247,Momos 847,Dessert,635.6
848,248,Brownie 848,Beverage,228.9
849,249,Chicken Noodles 849,Dessert,274.41
850,250,Paneer Butter Masala 850,Starter,252.91
851,251,Momos 851,Dessert,374.15
852,252,Vada 852,Main Course,314.97
853,253,Paneer Butter Masala 853,Main Course,351.7
854,254,Paneer Biryani 854,Dessert,139.46
855,255,Chicken 65 855,Starter,438.52
856,256,Idli 856,Beverage,228.51
857,257,Chicken Noodles 857,Main Course,485.66
858,258,Vada 858,Main Course,436.6
859,259,Chicken 65 859,Dessert,228.1
860,260,Vada 860,Combo,624.35
861,261,Margherita Pizza 861,Dessert,319.12
862,262,Burger 862,Dessert,375.06
863,263,Chicken Fried Rice 863,Starter,391.01
864,264,Butter Naan 864,Main Course,181.92
865,265,Veg Noodles 865,Main Course,362.38
866,266,Ice Cream 866,Starter,192.01
867,267,Momos 867,Beverage,388.18
868,268,Cold Coffee 868,Starter,604.49
869,269,Chicken 65 869,Starter,243.55
870,270,Ice Cream 870,Combo,385.95
871,271,Paneer Tikka 871,Main Course,458.11
872,272,Chicken 65 872,Starter,256.25
873,273,Margherita Pizza 873,Dessert,479.1
874,274,Chicken 65 874,Beverage,312.21
875,275,Masala Dosa 875,Main Course,138.82
876,276,Ice Cream 876,Combo,453.8
877,277,Veg Biryani 877,Main Course,246.95
878,278,Ice Cream 878,Dessert,572.69
879,279,French Fries 879,Main Course,438.73
880,280,French Fries 880,Combo,547.03
881,281,Butter Naan 881,Beverage,376.27
882,282,Idli 882,Combo,640.45
883,283,Gulab Jamun 883,Main Course,464.29
884,284,Veg Fried Rice 884,Dessert,350.65
885,285,Veg Fried Rice 885,Dessert,638.4
886,286,Gulab Jamun 886,Main Course,601.28
887,287,Paneer Tikka 887,Combo,647.49
888,288,Chicken Curry 888,Combo,82.56
889,289,French Fries 889,Main Course,468.25
890,290,Idli 890,Beverage,357.85
891,291,Masala Dosa 891,Main Course,599.92
892,292,Chicken Biryani 892,Starter,96.41
893,293,Ice Cream 893,Combo,419.21
894,294,Paneer Butter Masala 894,Starter,402.72
895,295,Veg Biryani 895,Dessert,229.01
896,296,Chicken Fried Rice 896,Combo,432.1
897,297,Paneer Tikka 897,Beverage,396.83
898,298,Idli 898,Main Course,168.1
899,299,French Fries 899,Starter,344.81
900,300,Masala Dosa 900,Beverage,152.25
901,1,Veg Noodles 901,Beverage,396.41
902,2,Veg Fried Rice 902,Combo,88.13
903,3,Paneer Butter Masala 903,Starter,393.58
904,4,Paneer Tikka 904,Beverage,319.28
905,5,Veg Noodles 905,Main Course,642.9
906,6,Burger 906,Main Course,288.08
907,7,Burger 907,Main Course,461.4
908,8,Chicken Fried Rice 908,Combo,517.99
909,9,Farmhouse Pizza 909,Main Course,83.95
910,10,Butter Naan 910,Main Course,80.26
911,11,Chicken Curry 911,Dessert,386.71
912,12,Burger 912,Dessert,573.2
913,13,Brownie 913,Dessert,438.89
914,14,Brownie 914,Starter,109.14
915,15,Ice Cream 915,Starter,85.75
916,16,Paneer Biryani 916,Main Course,641.48
917,17,Burger 917,Main Course,592.79
918,18,Veg Noodles 918,Combo,500.63
919,19,Paneer Butter Masala 919,Starter,577.67
920,20,French Fries 920,Dessert,295.72
921,21,Cold Coffee 921,Dessert,175.38
922,22,Chicken 65 922,Beverage,119.38
923,23,Gulab Jamun 923,Main Course,636.06
924,24,Burger 924,Main Course,333.84
925,25,Ice Cream 925,Starter,338.98
926,26,Veg Fried Rice 926,Combo,458.0
927,27,Gulab Jamun 927,Combo,255.7
928,28,Veg Fried Rice 928,Combo,313.07
929,29,Vada 929,Combo,518.28
930,30,Butter Naan 930,Beverage,412.74
931,31,Gulab Jamun 931,Dessert,194.13
932,32,French Fries 932,Combo,357.78
933,33,Cold Coffee 933,Beverage,430.99
934,34,Chicken 65 934,Combo,130.41
935,35,Momos 935,Starter,519.61
936,36,Brownie 936,Starter,615.88
937,37,Chicken 65 937,Beverage,564.03
938,38,Farmhouse Pizza 938,Beverage,339.66
939,39,Veg Fried Rice 939,Combo,450.19
940,40,Masala Dosa 940,Dessert,453.23
941,41,Cold Coffee 941,Combo,545.14
942,42,Chicken Fried Rice 942,Dessert,126.54
943,43,Momos 943,Main Course,279.58
944,44,Burger 944,Dessert,288.44
945,45,Chicken Biryani 945,Starter,414.6
946,46,Paneer Biryani 946,Beverage,490.16
947,47,Momos 947,Main Course,639.0
948,48,Fresh Lime Soda 948,Combo,249.66
949,49,Veg Noodles 949,Dessert,402.79
950,50,Cold Coffee 950,Starter,451.69
951,51,Paneer Butter Masala 951,Dessert,419.61
952,52,Farmhouse Pizza 952,Combo,468.87
953,53,Gulab Jamun 953,Main Course,236.66
954,54,Masala Dosa 954,Combo,126.1
955,55,Paneer Biryani 955,Combo,622.86
956,56,Chicken Fried Rice 956,Dessert,437.01
957,57,Farmhouse Pizza 957,Beverage,272.2
958,58,Farmhouse Pizza 958,Beverage,385.54
959,59,Margherita Pizza 959,Beverage,414.54
960,60,Veg Biryani 960,Main Course,408.5
961,61,Paneer Butter Masala 961,Dessert,184.79
962,62,Ice Cream 962,Combo,632.99
963,63,Chicken 65 963,Combo,558.97
964,64,Margherita Pizza 964,Starter,642.76
965,65,Veg Biryani 965,Combo,443.51
966,66,Chicken Biryani 966,Beverage,340.39
967,67,Chicken Biryani 967,Main Course,404.81
968,68,Margherita Pizza 968,Beverage,572.52
969,69,Ice Cream 969,Beverage,334.43
970,70,Fresh Lime Soda 970,Starter,454.83
971,71,Momos 971,Starter,268.2
972,72,Gulab Jamun 972,Beverage,577.75
973,73,Veg Noodles 973,Combo,93.96
974,74,Gulab Jamun 974,Combo,233.07
975,75,Momos 975,Main Course,80.82
976,76,Vada 976,Combo,143.4
977,77,Ice Cream 977,Starter,296.7
978,78,Veg Fried Rice 978,Beverage,481.12
979,79,Idli 979,Combo,447.95
980,80,Fresh Lime Soda 980,Beverage,527.29
981,81,Fresh Lime Soda 981,Main Course,82.66
982,82,Chicken 65 982,Main Course,406.13
983,83,Veg Biryani 983,Dessert,590.88
984,84,Chicken Noodles 984,Starter,255.71
985,85,Masala Dosa 985,Dessert,108.85
986,86,Chicken 65 986,Dessert,472.78
987,87,Paneer Butter Masala 987,Beverage,383.62
988,88,Margherita Pizza 988,Beverage,341.1
989,89,Butter Naan 989,Main Course,618.04
990,90,Burger 990,Starter,269.98
991,91,Veg Fried Rice 991,Combo,423.83
992,92,Momos 992,Main Course,569.43
993,93,Fresh Lime Soda 993,Main Course,101.06
994,94,Gulab Jamun 994,Dessert,222.41
995,95,Cold Coffee 995,Dessert,255.21
996,96,Ice Cream 996,Main Course,367.79
997,97,Masala Dosa 997,Starter,105.97
998,98,Veg Fried Rice 998,Starter,191.01
999,99,Vada 999,Combo,351.74
1000,100,Chicken 65 1000,Dessert,222.04
1001,101,Ice Cream 1001,Dessert,645.81
1002,102,Ice Cream 1002,Starter,610.53
1003,103,Margherita Pizza 1003,Dessert,276.21
1004,104,Chicken Noodles 1004,Beverage,494.77
1005,105,Chicken 65 1005,Starter,269.16
1006,106,Veg Noodles 1006,Combo,264.55
1007,107,Paneer Tikka 1007,Combo,285.25
1008,108,Brownie 1008,Dessert,514.46
1009,109,Masala Dosa 1009,Combo,351.86
1010,110,Paneer Butter Masala 1010,Dessert,256.63
1011,111,Farmhouse Pizza 1011,Dessert,143.59
1012,112,Veg Biryani 1012,Main Course,110.64
1013,113,Vada 1013,Beverage,228.88
1014,114,Cold Coffee 1014,Beverage,274.13
1015,115,Butter Naan 1015,Starter,242.86
1016,116,Momos 1016,Combo,279.0
1017,117,French Fries 1017,Beverage,442.2
1018,118,Farmhouse Pizza 1018,Beverage,244.06
1019,119,Chicken Biryani 1019,Beverage,546.41
1020,120,Gulab Jamun 1020,Beverage,291.97
1021,121,Vada 1021,Dessert,200.84
1022,122,Chicken Curry 1022,Dessert,103.01
1023,123,Momos 1023,Beverage,449.79
1024,124,Paneer Biryani 1024,Combo,139.54
1025,125,Paneer Tikka 1025,Main Course,192.76
1026,126,Cold Coffee 1026,Dessert,567.64
1027,127,Chicken 65 1027,Combo,278.51
1028,128,French Fries 1028,Beverage,173.21
1029,129,French Fries 1029,Combo,615.35
1030,130,Fresh Lime Soda 1030,Starter,220.31
1031,131,Cold Coffee 1031,Starter,244.62
1032,132,Momos 1032,Combo,342.35
1033,133,Chicken Noodles 1033,Main Course,126.16
1034,134,Chicken Biryani 1034,Main Course,486.88
1035,135,Paneer Tikka 1035,Dessert,477.37
1036,136,Chicken Noodles 1036,Beverage,616.28
1037,137,Chicken Curry 1037,Dessert,109.41
1038,138,Masala Dosa 1038,Combo,435.52
1039,139,Chicken Biryani 1039,Combo,376.27
1040,140,Momos 1040,Starter,329.94
1041,141,Masala Dosa 1041,Starter,470.14
1042,142,French Fries 1042,Beverage,348.09
1043,143,Momos 1043,Starter,632.49
1044,144,Idli 1044,Dessert,302.55
1045,145,Farmhouse Pizza 1045,Combo,411.91
1046,146,Gulab Jamun 1046,Combo,318.21
1047,147,Paneer Tikka 1047,Main Course,479.35
1048,148,Farmhouse Pizza 1048,Dessert,538.95
1049,149,Paneer Tikka 1049,Beverage,631.52
1050,150,Vada 1050,Combo,464.12
1051,151,Burger 1051,Beverage,187.76
1052,152,Momos 1052,Dessert,441.65
1053,153,Paneer Butter Masala 1053,Main Course,595.96
1054,154,Chicken Noodles 1054,Combo,499.55
1055,155,Cold Coffee 1055,Main Course,569.94
1056,156,Chicken Curry 1056,Main Course,156.47
1057,157,Veg Noodles 1057,Main Course,291.19
1058,158,Gulab Jamun 1058,Dessert,250.54
1059,159,Veg Fried Rice 1059,Combo,508.92
1060,160,Idli 1060,Beverage,434.07
1061,161,Burger 1061,Dessert,321.37
1062,162,Vada 1062,Beverage,402.21
1063,163,Chicken Fried Rice 1063,Starter,316.98
1064,164,Paneer Biryani 1064,Starter,99.8
1065,165,Farmhouse Pizza 1065,Starter,337.08
1066,166,Chicken Curry 1066,Main Course,525.34
1067,167,Gulab Jamun 1067,Starter,278.68
1068,168,Idli 1068,Main Course,177.5
1069,169,Butter Naan 1069,Beverage,266.84
1070,170,Gulab Jamun 1070,Starter,195.04
1071,171,Chicken 65 1071,Combo,111.8
1072,172,Brownie 1072,Starter,244.72
1073,173,Vada 1073,Dessert,124.21
1074,174,Chicken Fried Rice 1074,Dessert,646.48
1075,175,Gulab Jamun 1075,Dessert,233.89
1076,176,Chicken Curry 1076,Beverage,138.53
1077,177,Idli 1077,Combo,151.57
1078,178,Veg Noodles 1078,Starter,156.26
1079,179,Gulab Jamun 1079,Main Course,167.7
1080,180,Chicken Fried Rice 1080,Dessert,226.17
1081,181,Veg Biryani 1081,Starter,379.06
1082,182,Paneer Biryani 1082,Main Course,628.51
1083,183,Chicken Biryani 1083,Dessert,301.09
1084,184,Idli 1084,Beverage,198.47
1085,185,Masala Dosa 1085,Dessert,81.17
1086,186,Cold Coffee 1086,Dessert,633.18
1087,187,Chicken Curry 1087,Starter,493.0
1088,188,Paneer Tikka 1088,Beverage,122.09
1089,189,Paneer Tikka 1089,Starter,417.68
1090,190,Burger 1090,Dessert,101.51
1091,191,Paneer Butter Masala 1091,Beverage,165.93
1092,192,Chicken 65 1092,Main Course,233.32
1093,193,Cold Coffee 1093,Starter,619.85
1094,194,Chicken Fried Rice 1094,Dessert,154.5
1095,195,Chicken Curry 1095,Dessert,606.1
1096,196,Chicken 65 1096,Main Course,230.05
1097,197,Brownie 1097,Beverage,385.51
1098,198,Paneer Butter Masala 1098,Dessert,109.24
1099,199,Ice Cream 1099,Starter,548.51
1100,200,Butter Naan 1100,Beverage,243.76
1101,201,Margherita Pizza 1101,Starter,580.03
1102,202,Masala Dosa 1102,Main Course,588.2
1103,203,Brownie 1103,Beverage,537.58
1104,204,Butter Naan 1104,Main Course,515.39
1105,205,Paneer Biryani 1105,Main Course,646.25
1106,206,Momos 1106,Main Course,82.43
1107,207,Chicken 65 1107,Combo,600.26
1108,208,Veg Fried Rice 1108,Dessert,287.36
1109,209,Cold Coffee 1109,Starter,191.9
1110,210,Veg Biryani 1110,Combo,360.33
1111,211,Ice Cream 1111,Beverage,318.73
1112,212,Fresh Lime Soda 1112,Starter,204.79
1113,213,Chicken 65 1113,Beverage,309.05
1114,214,Farmhouse Pizza 1114,Beverage,416.34
1115,215,Paneer Biryani 1115,Combo,518.98
1116,216,Burger 1116,Beverage,583.29
1117,217,Momos 1117,Combo,523.41
1118,218,Idli 1118,Combo,530.42
1119,219,French Fries 1119,Combo,104.14
1120,220,Chicken 65 1120,Beverage,358.35
1121,221,Chicken Curry 1121,Starter,597.24
1122,222,Chicken Biryani 1122,Dessert,435.54
1123,223,Brownie 1123,Starter,311.45
1124,224,Paneer Tikka 1124,Main Course,409.46
1125,225,Idli 1125,Main Course,253.27
1126,226,Chicken Noodles 1126,Beverage,94.95
1127,227,Chicken Noodles 1127,Beverage,88.85
1128,228,Veg Noodles 1128,Dessert,277.8
1129,229,Vada 1129,Combo,419.29
1130,230,Momos 1130,Main Course,447.95
1131,231,Vada 1131,Combo,611.99
1132,232,French Fries 1132,Dessert,573.25
1133,233,Brownie 1133,Starter,173.37
1134,234,Paneer Butter Masala 1134,Beverage,183.56
1135,235,Masala Dosa 1135,Starter,90.34
1136,236,Paneer Tikka 1136,Starter,473.41
1137,237,French Fries 1137,Main Course,574.42
