user_id,signup_date,city,age_group,device_type,acquisition_channel
514,2026-01-16,Pune,25-34,Android,Referral
515,2026-05-23,Chennai,18-24,iOS,Push Notification
516,2026-06-21,Chennai,35-44,Android,Referral
517,2026-02-08,Bengaluru,45+,Android,YouTube
518,2026-05-02,Visakhapatnam,25-34,Android,Push Notification
519,2026-02-06,Delhi,45+,iOS,YouTube
520,2026-04-16,Chennai,25-34,Android,Instagram
521,2026-02-22,Bengaluru,18-24,iOS,Instagram
522,2026-01-24,Pune,25-34,Android,Referral
523,2026-06-22,Pune,18-24,iOS,Google Ads
524,2026-05-31,Mumbai,25-34,Android,Instagram
525,2026-03-19,Hyderabad,25-34,iOS,Push Notification
526,2026-01-31,Mumbai,45+,iOS,Push Notification
527,2026-06-04,Mumbai,25-34,Android,Google Ads
528,2026-05-22,Bengaluru,35-44,Android,YouTube
529,2026-06-16,Bengaluru,35-44,Android,YouTube
530,2026-05-08,Chennai,18-24,iOS,Push Notification
531,2026-05-01,Delhi,35-44,iOS,Instagram
532,2026-03-22,Chennai,18-24,Android,Google Ads
533,2026-02-07,Hyderabad,35-44,Android,YouTube
534,2026-05-29,Mumbai,45+,Android,Google Ads
535,2026-03-26,Visakhapatnam,45+,Android,Google Ads
536,2026-05-08,Pune,35-44,Android,Referral
537,2026-06-14,Mumbai,45+,Android,Push Notification
538,2026-04-01,Visakhapatnam,25-34,iOS,Referral
539,2026-02-17,Pune,18-24,Android,Organic
540,2026-06-21,Hyderabad,18-24,Android,Push Notification
541,2026-03-01,Hyderabad,25-34,Android,YouTube
542,2026-04-27,Bengaluru,18-24,Android,Push Notification
543,2026-06-07,Chennai,45+,Android,YouTube
544,2026-05-22,Chennai,18-24,Android,Push Notification
545,2026-03-12,Pune,35-44,Android,Push Notification
546,2026-06-22,Chennai,25-34,Android,Organic
547,2026-05-15,Visakhapatnam,25-34,Android,YouTube
548,2026-03-06,Delhi,35-44,Android,Referral
549,2026-01-21,Bengaluru,45+,Android,Google Ads
550,2026-06-28,Visakhapatnam,35-44,Android,Organic
551,2026-06-17,Delhi,18-24,Android,Referral
552,2026-04-07,Pune,45+,Android,Organic
553,2026-06-29,Visakhapatnam,18-24,Android,Referral
554,2026-06-15,Delhi,35-44,Android,Organic
555,2026-05-16,Hyderabad,25-34,Android,Push Notification
556,2026-05-26,Chennai,35-44,Android,Organic
557,2026-06-25,Bengaluru,18-24,Android,Instagram
558,2026-01-05,Visakhapatnam,25-34,iOS,Push Notification
559,2026-04-12,Hyderabad,35-44,Android,Google Ads
560,2026-05-26,Delhi,45+,Android,YouTube
561,2026-03-26,Chennai,25-34,iOS,Push Notification
562,2026-01-21,Pune,35-44,Android,Referral
563,2026-03-01,Delhi,18-24,Android,YouTube
564,2026-06-02,Chennai,35-44,Android,Instagram
565,2026-04-26,Chennai,25-34,Android,Referral
566,2026-04-21,Visakhapatnam,45+,Android,YouTube
567,2026-03-17,Delhi,25-34,iOS,Organic
568,2026-03-10,Visakhapatnam,45+,iOS,Push Notification
569,2026-02-09,Mumbai,45+,Android,Organic
570,2026-01-24,Hyderabad,35-44,Android,Instagram
571,2026-01-27,Visakhapatnam,18-24,Android,Referral
572,2026-05-23,Pune,45+,Android,Organic
573,2026-04-01,Pune,18-24,Android,Instagram
574,2026-04-09,Hyderabad,35-44,Android,Organic
575,2026-05-24,Visakhapatnam,25-34,Android,Google Ads
576,2026-02-05,Bengaluru,35-44,Android,Google Ads
577,2026-01-17,Visakhapatnam,45+,Android,Instagram
578,2026-05-04,Delhi,18-24,Android,Google Ads
579,2026-06-10,Chennai,25-34,Android,Google Ads
580,2026-03-19,Hyderabad,45+,Android,YouTube
581,2026-04-08,Delhi,35-44,Android,Referral
582,2026-06-16,Pune,25-34,Android,YouTube
583,2026-06-27,Visakhapatnam,45+,Android,Referral
584,2026-03-23,Bengaluru,45+,iOS,Google Ads
585,2026-03-25,Chennai,35-44,iOS,Referral
586,2026-04-04,Hyderabad,25-34,Android,YouTube
587,2026-02-16,Mumbai,18-24,iOS,Referral
588,2026-02-23,Chennai,35-44,iOS,Organic
589,2026-04-15,Mumbai,45+,Android,Instagram
590,2026-03-03,Bengaluru,25-34,iOS,Referral
591,2026-01-19,Chennai,45+,Android,YouTube
592,2026-05-10,Delhi,45+,Android,Instagram
593,2026-06-29,Delhi,18-24,Android,Google Ads
594,2026-06-18,Mumbai,35-44,Android,YouTube
595,2026-01-12,Pune,45+,iOS,Instagram
596,2026-04-21,Hyderabad,18-24,Android,Google Ads
597,2026-05-11,Mumbai,25-34,Android,Referral
598,2026-04-29,Delhi,25-34,Android,Organic
599,2026-05-04,Hyderabad,35-44,Android,Organic
600,2026-01-30,Delhi,25-34,Android,Instagram
601,2026-04-27,Delhi,25-34,Android,Instagram
602,2026-05-02,Hyderabad,45+,iOS,Referral
603,2026-03-23,Hyderabad,35-44,Android,Push Notification
604,2026-01-30,Hyderabad,35-44,Android,Push Notification
605,2026-02-12,Mumbai,25-34,Android,YouTube
606,2026-02-10,Bengaluru,45+,iOS,Google Ads
607,2026-04-14,Mumbai,25-34,Android,Push Notification
608,2026-04-21,Chennai,18-24,iOS,Google Ads
609,2026-04-26,Pune,45+,Android,Push Notification
610,2026-02-24,Visakhapatnam,35-44,iOS,Organic
611,2026-05-28,Hyderabad,25-34,Android,Google Ads
612,2026-04-28,Hyderabad,35-44,Android,Referral
613,2026-05-16,Mumbai,35-44,Android,YouTube
614,2026-04-11,Pune,18-24,Android,Referral
615,2026-06-08,Visakhapatnam,35-44,iOS,YouTube
616,2026-01-22,Mumbai,25-34,Android,Google Ads
617,2026-03-20,Hyderabad,25-34,Android,Google Ads
618,2026-05-11,Chennai,45+,Android,YouTube
619,2026-04-09,Chennai,25-34,Android,YouTube
620,2026-06-27,Mumbai,25-34,Android,Referral
621,2026-03-15,Visakhapatnam,25-34,Android,Referral
622,2026-06-08,Hyderabad,35-44,iOS,Referral
623,2026-02-04,Visakhapatnam,45+,iOS,YouTube
624,2026-06-17,Chennai,45+,Android,Referral
625,2026-04-24,Chennai,25-34,Android,Organic
626,2026-02-26,Bengaluru,18-24,Android,YouTube
627,2026-03-15,Visakhapatnam,45+,Android,Referral
628,2026-05-21,Pune,18-24,Android,Instagram
629,2026-05-20,Delhi,35-44,Android,Organic
630,2026-04-23,Pune,25-34,iOS,Organic
631,2026-06-17,Delhi,25-34,Android,Organic
632,2026-04-26,Bengaluru,35-44,iOS,Organic
633,2026-04-23,Delhi,18-24,iOS,Google Ads
634,2026-02-23,Delhi,35-44,iOS,YouTube
635,2026-06-11,Chennai,25-34,Android,Google Ads
636,2026-02-22,Delhi,18-24,Android,YouTube
637,2026-03-13,Pune,25-34,Android,Push Notification
638,2026-03-16,Bengaluru,35-44,iOS,YouTube
639,2026-06-23,Delhi,18-24,Android,Referral
640,2026-01-16,Bengaluru,25-34,iOS,Google Ads
641,2026-03-05,Visakhapatnam,35-44,iOS,Push Notification
642,2026-04-11,Chennai,25-34,Android,Instagram
643,2026-06-10,Chennai,45+,Android,Push Notification
644,2026-01-24,Chennai,35-44,Android,Instagram
645,2026-04-27,Chennai,35-44,Android,Push Notification
646,2026-01-24,Mumbai,45+,Android,Push Notification
647,2026-04-02,Delhi,18-24,iOS,Referral
648,2026-02-25,Chennai,25-34,Android,Instagram
649,2026-03-14,Bengaluru,25-34,Android,Referral
650,2026-03-29,Mumbai,18-24,Android,Push Notification
651,2026-04-28,Hyderabad,18-24,iOS,Google Ads
652,2026-04-23,Chennai,18-24,iOS,Referral
653,2026-02-21,Mumbai,25-34,iOS,Instagram
654,2026-02-10,Delhi,35-44,Android,Instagram
655,2026-03-06,Hyderabad,35-44,Android,Push Notification
656,2026-02-12,Hyderabad,45+,Android,Push Notification
657,2026-06-29,Delhi,25-34,Android,Organic
658,2026-06-30,Hyderabad,18-24,Android,Organic
659,2026-02-03,Pune,25-34,Android,Referral
660,2026-01-03,Hyderabad,35-44,iOS,Referral
661,2026-06-27,Visakhapatnam,45+,Android,Referral
662,2026-01-23,Mumbai,18-24,Android,Instagram
663,2026-03-18,Visakhapatnam,45+,iOS,Google Ads
664,2026-06-14,Mumbai,25-34,Android,YouTube
665,2026-01-03,Pune,25-34,Android,Push Notification
666,2026-02-24,Mumbai,25-34,iOS,YouTube
667,2026-06-25,Chennai,25-34,Android,Organic
668,2026-02-05,Delhi,18-24,Android,Referral
669,2026-03-31,Chennai,35-44,iOS,Google Ads
670,2026-03-12,Mumbai,18-24,Android,YouTube
671,2026-06-03,Mumbai,35-44,iOS,Push Notification
672,2026-01-07,Delhi,35-44,Android,YouTube
673,2026-05-11,Visakhapatnam,45+,Android,Organic
674,2026-03-03,Chennai,45+,Android,Referral
675,2026-06-13,Pune,18-24,Android,Organic
676,2026-04-03,Bengaluru,25-34,Android,YouTube
677,2026-04-18,Bengaluru,25-34,iOS,Organic
678,2026-01-05,Pune,18-24,Android,Google Ads
679,2026-01-11,Hyderabad,45+,Android,Push Notification
680,2026-05-09,Delhi,45+,Android,Referral
681,2026-01-22,Mumbai,25-34,Android,Instagram
682,2026-01-21,Pune,25-34,iOS,Google Ads
683,2026-05-18,Bengaluru,45+,Android,Push Notification
684,2026-06-24,Mumbai,18-24,Android,Referral
685,2026-03-03,Hyderabad,25-34,Android,Referral
686,2026-01-30,Chennai,18-24,Android,Push Notification
687,2026-06-18,Mumbai,25-34,Android,Push Notification
688,2026-02-05,Mumbai,18-24,Android,Instagram
689,2026-05-14,Pune,35-44,Android,Google Ads
690,2026-03-10,Mumbai,18-24,iOS,Organic
691,2026-03-27,Delhi,45+,Android,Organic
692,2026-03-09,Mumbai,18-24,Android,YouTube
693,2026-04-03,Hyderabad,45+,iOS,Google Ads
694,2026-04-05,Visakhapatnam,35-44,iOS,YouTube
695,2026-06-22,Mumbai,18-24,Android,YouTube
696,2026-01-01,Hyderabad,18-24,Android,Referral
697,2026-04-04,Chennai,25-34,Android,Organic
698,2026-05-22,Delhi,45+,Android,Google Ads
699,2026-04-17,Mumbai,35-44,Android,Organic
700,2026-05-27,Bengaluru,18-24,Android,Organic
701,2026-02-15,Visakhapatnam,18-24,iOS,Organic
702,2026-04-30,Delhi,35-44,iOS,Instagram
703,2026-03-25,Hyderabad,45+,Android,Google Ads
704,2026-03-16,Pune,35-44,iOS,Google Ads
705,2026-04-29,Bengaluru,45+,iOS,Google Ads
706,2026-05-20,Delhi,25-34,Android,Referral
707,2026-01-07,Visakhapatnam,35-44,Android,Push Notification
708,2026-01-03,Bengaluru,18-24,iOS,Referral
709,2026-03-20,Hyderabad,25-34,Android,Google Ads
710,2026-04-18,Chennai,18-24,iOS,Google Ads
711,2026-03-13,Hyderabad,18-24,iOS,YouTube
712,2026-04-16,Mumbai,35-44,Android,Push Notification
713,2026-01-22,Pune,18-24,Android,Push Notification
714,2026-04-11,Hyderabad,18-24,Android,Google Ads
715,2026-03-02,Bengaluru,35-44,iOS,Referral
716,2026-06-29,Delhi,35-44,Android,Instagram
717,2026-03-01,Hyderabad,25-34,Android,YouTube
718,2026-01-28,Visakhapatnam,18-24,Android,Referral
719,2026-03-22,Chennai,18-24,Android,Google Ads
720,2026-04-26,Bengaluru,45+,Android,Organic
721,2026-01-24,Visakhapatnam,35-44,iOS,Push Notification
722,2026-06-04,Hyderabad,25-34,iOS,Instagram
723,2026-02-07,Hyderabad,25-34,iOS,Referral
724,2026-05-12,Hyderabad,35-44,Android,Google Ads
725,2026-01-08,Chennai,45+,Android,YouTube
726,2026-03-05,Hyderabad,45+,Android,Google Ads
727,2026-02-01,Hyderabad,18-24,iOS,Google Ads
728,2026-02-03,Visakhapatnam,45+,Android,Push Notification
729,2026-06-15,Hyderabad,35-44,iOS,Organic
730,2026-01-06,Hyderabad,25-34,iOS,Referral
731,2026-02-02,Hyderabad,35-44,Android,Referral
732,2026-01-13,Visakhapatnam,45+,iOS,Referral
733,2026-05-08,Hyderabad,45+,Android,Google Ads
734,2026-04-01,Visakhapatnam,25-34,Android,Referral
735,2026-02-08,Hyderabad,25-34,Android,Referral
736,2026-04-16,Pune,45+,Android,Instagram
737,2026-04-09,Visakhapatnam,45+,Android,YouTube
738,2026-03-05,Mumbai,18-24,iOS,Push Notification
739,2026-04-02,Chennai,45+,Android,YouTube
740,2026-05-09,Bengaluru,45+,Android,Organic
741,2026-03-23,Pune,25-34,Android,Instagram
742,2026-01-15,Delhi,45+,Android,YouTube
743,2026-03-01,Visakhapatnam,18-24,Android,Google Ads
744,2026-03-10,Pune,18-24,iOS,Google Ads
745,2026-05-28,Delhi,45+,Android,Google Ads
746,2026-02-15,Visakhapatnam,35-44,iOS,Push Notification
747,2026-04-02,Pune,18-24,iOS,Instagram
748,2026-05-26,Pune,25-34,Android,Google Ads
749,2026-05-07,Pune,35-44,Android,Organic
750,2026-01-24,Hyderabad,25-34,Android,Organic
751,2026-05-15,Chennai,18-24,Android,YouTube
752,2026-02-21,Delhi,25-34,Android,Google Ads
753,2026-03-24,Hyderabad,18-24,Android,Push Notification
754,2026-02-06,Delhi,18-24,iOS,Instagram
755,2026-01-19,Bengaluru,45+,Android,Instagram
756,2026-03-19,Bengaluru,25-34,iOS,Push Notification
757,2026-04-22,Delhi,45+,Android,Google Ads
758,2026-05-24,Mumbai,35-44,Android,YouTube
759,2026-02-14,Chennai,35-44,iOS,Instagram
760,2026-02-02,Visakhapatnam,18-24,iOS,YouTube
761,2026-04-11,Delhi,18-24,Android,Instagram
762,2026-06-06,Visakhapatnam,18-24,iOS,Google Ads
763,2026-03-26,Mumbai,18-24,Android,Instagram
764,2026-02-12,Mumbai,18-24,iOS,Push Notification
765,2026-06-13,Mumbai,35-44,Android,Instagram
766,2026-02-23,Visakhapatnam,18-24,Android,Organic
767,2026-01-01,Hyderabad,45+,Android,Referral
768,2026-02-12,Chennai,45+,iOS,Instagram
769,2026-05-20,Chennai,18-24,iOS,YouTube
770,2026-06-16,Delhi,25-34,Android,Organic
771,2026-01-09,Bengaluru,18-24,Android,Organic
772,2026-01-19,Bengaluru,25-34,iOS,Google Ads
773,2026-01-20,Pune,18-24,Android,YouTube
774,2026-05-04,Mumbai,18-24,Android,Push Notification
775,2026-02-12,Pune,45+,Android,Organic
776,2026-03-26,Visakhapatnam,25-34,Android,YouTube
777,2026-05-19,Bengaluru,35-44,Android,Organic
778,2026-01-13,Chennai,45+,Android,Instagram
779,2026-01-01,Chennai,18-24,Android,Push Notification
780,2026-06-10,Pune,45+,Android,Organic
781,2026-02-22,Visakhapatnam,35-44,iOS,Referral
782,2026-01-30,Bengaluru,45+,Android,Push Notification
783,2026-03-09,Hyderabad,45+,Android,Referral
784,2026-04-05,Visakhapatnam,45+,Android,Referral
785,2026-04-30,Bengaluru,25-34,iOS,YouTube
786,2026-01-16,Visakhapatnam,18-24,Android,Instagram
787,2026-05-19,Chennai,25-34,Android,Referral
788,2026-05-14,Chennai,45+,Android,Google Ads
789,2026-05-02,Bengaluru,18-24,Android,Push Notification
790,2026-01-09,Pune,25-34,Android,Referral
791,2026-02-14,Visakhapatnam,25-34,iOS,Google Ads
792,2026-01-11,Chennai,18-24,iOS,Referral
793,2026-02-21,Delhi,25-34,iOS,Instagram
794,2026-03-23,Mumbai,18-24,Android,YouTube
795,2026-04-12,Pune,35-44,iOS,YouTube
796,2026-04-28,Delhi,18-24,iOS,YouTube
797,2026-05-31,Pune,45+,Android,Google Ads
798,2026-02-07,Pune,18-24,iOS,YouTube
799,2026-01-26,Delhi,35-44,iOS,Instagram
800,2026-04-16,Bengaluru,45+,Android,YouTube
801,2026-06-05,Chennai,18-24,Android,Referral
802,2026-02-06,Pune,45+,Android,Instagram
803,2026-06-26,Visakhapatnam,18-24,iOS,Instagram
804,2026-04-06,Hyderabad,35-44,iOS,Instagram
805,2026-03-21,Bengaluru,45+,iOS,Push Notification
806,2026-01-26,Delhi,25-34,Android,Push Notification
807,2026-04-24,Delhi,35-44,Android,Referral
808,2026-06-04,Mumbai,18-24,Android,Google Ads
809,2026-04-15,Mumbai,45+,iOS,Instagram
810,2026-01-15,Pune,25-34,Android,Push Notification
811,2026-05-10,Chennai,25-34,iOS,YouTube
812,2026-05-26,Hyderabad,25-34,Android,Google Ads
813,2026-01-15,Visakhapatnam,18-24,Android,Instagram
814,2026-06-30,Visakhapatnam,35-44,Android,Referral
815,2026-05-10,Chennai,18-24,Android,Google Ads
816,2026-04-06,Chennai,45+,Android,Referral
817,2026-05-31,Pune,35-44,Android,Instagram
818,2026-06-26,Hyderabad,35-44,Android,Organic
819,2026-02-11,Delhi,25-34,iOS,Push Notification
820,2026-02-27,Mumbai,25-34,Android,Referral
821,2026-05-12,Hyderabad,18-24,Android,Google Ads
822,2026-06-15,Visakhapatnam,18-24,Android,YouTube
823,2026-03-20,Mumbai,35-44,Android,Referral
824,2026-03-31,Chennai,35-44,Android,Instagram
825,2026-06-23,Pune,45+,Android,Organic
826,2026-05-11,Mumbai,35-44,Android,YouTube
827,2026-06-05,Bengaluru,35-44,Android,Referral
828,2026-01-17,Bengaluru,35-44,Android,Instagram
829,2026-03-08,Mumbai,35-44,Android,YouTube
830,2026-03-03,Hyderabad,45+,Android,Push Notification
831,2026-02-05,Mumbai,18-24,Android,Instagram
832,2026-03-08,Chennai,45+,Android,Organic
833,2026-05-30,Mumbai,25-34,Android,Push Notification
834,2026-02-26,Mumbai,45+,iOS,Push Notification
835,2026-04-02,Pune,35-44,iOS,Push Notification
836,2026-05-23,Visakhapatnam,35-44,Android,Google Ads
837,2026-03-08,Mumbai,25-34,iOS,Instagram
838,2026-06-17,Hyderabad,25-34,Android,Push Notification
839,2026-03-20,Chennai,35-44,Android,YouTube
840,2026-03-17,Chennai,18-24,Android,Push Notification
841,2026-05-30,Pune,18-24,Android,Google Ads
842,2026-05-09,Hyderabad,45+,Android,Referral
843,2026-01-14,Delhi,25-34,Android,Google Ads
844,2026-03-29,Chennai,45+,Android,Push Notification
845,2026-02-16,Delhi,18-24,Android,Push Notification
846,2026-02-15,Bengaluru,18-24,Android,Instagram
847,2026-02-23,Delhi,25-34,Android,Google Ads
848,2026-05-06,Delhi,18-24,Android,Referral
849,2026-06-12,Chennai,45+,Android,Referral
850,2026-04-09,Hyderabad,18-24,Android,Push Notification
851,2026-04-06,Hyderabad,35-44,iOS,YouTube
852,2026-02-18,Hyderabad,18-24,Android,Google Ads
853,2026-02-27,Mumbai,35-44,Android,Organic
854,2026-04-09,Pune,35-44,Android,Organic
855,2026-03-18,Bengaluru,45+,iOS,YouTube
856,2026-05-15,Bengaluru,45+,iOS,Google Ads
857,2026-03-29,Chennai,35-44,iOS,Google Ads
858,2026-04-14,Hyderabad,25-34,Android,Google Ads
859,2026-02-24,Mumbai,18-24,Android,Google Ads
860,2026-02-01,Bengaluru,18-24,Android,Push Notification
861,2026-03-07,Delhi,18-24,Android,Organic
862,2026-06-19,Hyderabad,18-24,Android,Organic
863,2026-04-17,Chennai,45+,Android,Instagram
864,2026-05-02,Mumbai,25-34,Android,Push Notification
865,2026-06-11,Hyderabad,35-44,Android,Organic
866,2026-06-19,Pune,35-44,Android,Push Notification
867,2026-02-05,Chennai,18-24,Android,YouTube
868,2026-01-31,Bengaluru,18-24,iOS,Referral
869,2026-02-20,Pune,25-34,iOS,YouTube
870,2026-02-21,Bengaluru,45+,Android,Organic
871,2026-05-21,Chennai,25-34,Android,Referral
872,2026-03-26,Visakhapatnam,18-24,Android,Organic
873,2026-01-29,Delhi,45+,Android,Organic
874,2026-05-11,Hyderabad,18-24,iOS,Push Notification
875,2026-03-01,Chennai,35-44,Android,Organic
876,2026-01-26,Delhi,25-34,iOS,Instagram
877,2026-04-03,Delhi,35-44,Android,Organic
878,2026-01-25,Delhi,18-24,Android,Google Ads
879,2026-06-19,Mumbai,25-34,Android,Referral
880,2026-06-09,Bengaluru,18-24,Android,Instagram
881,2026-02-16,Hyderabad,45+,Android,Referral
882,2026-03-11,Delhi,45+,Android,Referral
883,2026-04-18,Mumbai,25-34,Android,Push Notification
884,2026-01-16,Delhi,25-34,Android,YouTube
885,2026-05-04,Delhi,45+,Android,Referral
886,2026-04-02,Pune,18-24,iOS,Push Notification
887,2026-02-03,Chennai,45+,Android,Referral
888,2026-04-23,Hyderabad,18-24,Android,Instagram
889,2026-01-04,Mumbai,25-34,iOS,Push Notification
890,2026-03-28,Pune,18-24,Android,Push Notification
891,2026-03-05,Chennai,35-44,Android,Push Notification
892,2026-04-09,Visakhapatnam,18-24,Android,Google Ads
893,2026-05-10,Delhi,45+,iOS,Google Ads
894,2026-01-20,Delhi,45+,Android,Instagram
895,2026-03-13,Hyderabad,25-34,Android,Referral
896,2026-04-14,Delhi,25-34,Android,Referral
897,2026-05-27,Chennai,18-24,iOS,Referral
898,2026-03-22,Hyderabad,45+,iOS,Organic
899,2026-01-27,Chennai,45+,Android,YouTube
900,2026-01-01,Delhi,18-24,iOS,YouTube
901,2026-06-13,Bengaluru,25-34,Android,Referral
902,2026-03-29,Bengaluru,18-24,iOS,Referral
903,2026-03-26,Pune,45+,iOS,Instagram
904,2026-04-26,Hyderabad,18-24,iOS,Google Ads
905,2026-01-01,Bengaluru,35-44,iOS,Instagram
906,2026-05-21,Pune,35-44,iOS,Organic
907,2026-02-12,Chennai,25-34,iOS,Push Notification
908,2026-04-15,Hyderabad,35-44,Android,Google Ads
909,2026-01-31,Delhi,45+,Android,Google Ads
910,2026-03-28,Hyderabad,45+,Android,Push Notification
911,2026-06-22,Pune,18-24,iOS,Referral
912,2026-04-28,Mumbai,25-34,iOS,Organic
913,2026-05-16,Mumbai,18-24,Android,Referral
914,2026-05-30,Chennai,25-34,Android,Google Ads
915,2026-02-02,Hyderabad,45+,Android,YouTube
916,2026-03-24,Pune,45+,Android,YouTube
917,2026-06-27,Delhi,25-34,Android,Instagram
918,2026-03-17,Chennai,25-34,Android,YouTube
919,2026-06-29,Mumbai,35-44,iOS,YouTube
920,2026-03-22,Mumbai,25-34,Android,YouTube
921,2026-03-16,Mumbai,35-44,iOS,Google Ads
922,2026-06-16,Visakhapatnam,35-44,iOS,Instagram
923,2026-05-24,Chennai,45+,Android,YouTube
924,2026-03-15,Delhi,45+,iOS,YouTube
925,2026-01-28,Hyderabad,45+,Android,Push Notification
926,2026-01-15,Visakhapatnam,35-44,iOS,Google Ads
927,2026-03-15,Mumbai,35-44,Android,Organic
928,2026-06-26,Delhi,35-44,Android,YouTube
929,2026-01-09,Bengaluru,45+,Android,Push Notification
930,2026-05-24,Delhi,25-34,iOS,YouTube
931,2026-04-10,Visakhapatnam,35-44,Android,Organic
932,2026-04-08,Chennai,45+,iOS,Push Notification
933,2026-03-22,Pune,18-24,Android,Instagram
934,2026-02-21,Pune,45+,iOS,Push Notification
935,2026-06-30,Mumbai,35-44,iOS,YouTube
936,2026-06-04,Visakhapatnam,25-34,Android,Google Ads
937,2026-06-24,Hyderabad,25-34,iOS,Push Notification
938,2026-05-12,Hyderabad,45+,Android,Instagram
939,2026-05-23,Bengaluru,25-34,Android,Instagram
940,2026-01-02,Bengaluru,45+,iOS,Google Ads
941,2026-01-11,Visakhapatnam,35-44,Android,Push Notification
942,2026-06-07,Delhi,35-44,Android,YouTube
943,2026-05-21,Bengaluru,18-24,iOS,Instagram
944,2026-05-15,Visakhapatnam,25-34,Android,YouTube
945,2026-02-10,Chennai,45+,Android,Google Ads
946,2026-02-24,Mumbai,35-44,Android,Instagram
947,2026-02-25,Delhi,45+,iOS,Push Notification
948,2026-01-03,Hyderabad,35-44,Android,Push Notification
949,2026-06-07,Pune,25-34,iOS,Push Notification
950,2026-03-24,Chennai,18-24,Android,YouTube
951,2026-03-14,Hyderabad,35-44,Android,YouTube
952,2026-04-25,Chennai,18-24,Android,Push Notification
953,2026-02-19,Bengaluru,18-24,iOS,Google Ads
954,2026-05-18,Pune,18-24,Android,Google Ads
955,2026-06-21,Mumbai,25-34,iOS,Referral
956,2026-01-27,Visakhapatnam,45+,Android,Organic
957,2026-06-25,Visakhapatnam,18-24,Android,Instagram
958,2026-01-10,Hyderabad,18-24,Android,Instagram
959,2026-05-23,Hyderabad,25-34,iOS,Referral
960,2026-04-10,Chennai,45+,Android,Organic
961,2026-04-10,Mumbai,18-24,Android,Push Notification
962,2026-06-08,Hyderabad,18-24,iOS,Organic
963,2026-04-02,Pune,18-24,Android,Push Notification
964,2026-03-19,Pune,18-24,Android,Referral
965,2026-04-08,Chennai,18-24,Android,YouTube
966,2026-02-26,Visakhapatnam,45+,iOS,YouTube
967,2026-03-17,Mumbai,25-34,Android,Push Notification
968,2026-06-15,Bengaluru,18-24,Android,YouTube
969,2026-02-06,Hyderabad,18-24,Android,YouTube
970,2026-04-11,Pune,18-24,Android,Push Notification
971,2026-03-30,Visakhapatnam,45+,iOS,YouTube
